AZTI-38	AZTI-39	AZTI-40	AZTI-41	AZTI-42	AZTI-43	CNRS-A1	CNRS-A2	CNRS-A3	CNRS-N1	CNRS-N2	CNRS-N3	CNRS-S1	CNRS-S2	CNRS-S3	CONISMA-1	CONISMA-2	CONISMA-3	CONISMA-4	CONISMA-5	CONISMA-6	CONISMA-7	IOBAS-ALA	IOBAS-CHEA	IOBAS-CHEB	IOBAS-KAM	KAUST-A1	KAUST-C1	KAUST-C2	KAUST-C3	KUCORPI-KAR	KUCORPI-PAL1	KUCORPI-PAL2	Class
0	0	0	0	0	0	14.07	8.14	0	0	7.97	134.32	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bivalvia
0	0	0	0	0	0	0	9.87	0	6.93	1	310.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88	Bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0.74	0	0	0	Bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bivalvia
0	0	0	0	0	0	0	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bivalvia
0	0	0	0	0	0	0	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bivalvia
13.06	53.8	55.13	0	0	1.21	31.31	9.14	13.79	966.2	0	125.61	38.93	37.39	3.15	98.14	1.41	0.57	1.28	7.69	6.4	5.11	0	0	0	0	0	0	0	0	0	1.73	0	Mollusca
0.51	2.07	4	0	0	0	5.16	0	0.75	138.27	0	9.62	2.16	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mollusca
0	0	0	0	0	0	0	91.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mollusca
0	0	0	0	0	0	0	0	0	10.47	0	0	0	0	0	7.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mollusca
0	0.71	0	0	0	0	284.12	29.98	0	0	0	0	0	0	0	0	27.38	0	0	0	9.02	0	0.75	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	7.16	13.25	0	1.49	6.61	4.09	25.17	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	9.17	0	0	4.45	0	0	0	0	0	1.36	0.77	0	0	0.54	12.33	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	48.72	7.57	2.09	0	0	1.56	0	0	0	0	40.37	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	11.37	1.44	0	0	0	0	6.63	8.65	0	0	0	0	0	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	Ophiuroidea
2.76	2.63	0	7.92	0	321.04	1185.08	1158.96	442.34	125.38	272.74	130.68	2.23	33.93	1835.77	398.79	4.14	9.98	30.93	13.73	1.37	371.35	0	0	0	5.83	0	0	1.66	0	0	0	2.75	Ophiuroidea
0	153.38	1.97	0	1267.96	0	0	0	8.15	0	106.13	1.46	9.31	258.81	7.79	2.95	0	0	0	0	4.08	0	0.71	1.27	0	0	0	0	0	0	0	2.58	0	Ophiuroidea
0	0	0	0.66	0	0	0	27.83	6.05	1.38	24.82	12.73	0	46.75	32.54	62.81	0	0	1.38	0	1.44	12.02	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	3.5	0	0	0	3.7	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	2.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	5.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	1.53	0	0	0	0	0	9.28	0	0	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	16.86	7.74	933.94	1.39	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.79	9.72	8.3	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	4.87	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	11.92	0	1.37	0	0	0	0	0	2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	13.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	0	0.74	0	1.17	1174.57	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	11.18	0	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	Ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	4.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	1.53	0	0	0	4.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	5.13	0	0	0	3.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	0	0	0	0	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinoidea
0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.48	0	0	15.24	0	0	0	Echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	Echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	Echinoidea
0	1.41	0	0	0	0	155.12	1179.54	122.6	0	0	0	12.05	0.65	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	3.67	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Echinodermata
1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
1.29	10.11	1.23	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
2.27	20.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
1.88	16.91	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	5.19	0	3.01	0	0	1.49	6.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0.81	0	0	0	0	2.33	3.44	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	3.59	0	0	0	1.53	1.32	22.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.74	2.7	0	Cnidaria
1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	2.65	0	0	0	0	3.66	16.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	10.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	6.65	3.15	0.76	0	0	0	1.56	3.5	3.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
1.12	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	2.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	5.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85	43.87	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.46	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.44	Cnidaria
4.23	23.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	1.51	0	0.67	0	0	0	0	0.58	31.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
35.38	102.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	1.54	1.54	0	0	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
7.31	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	1.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	2.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	15.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	325.26	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	335.45	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	Cnidaria
0	0	15.47	0	0	0	0	0	0	0	0	0	0	0	0	43.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.84	0	5.93	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	1.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	2.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99	9.66	0	Cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	Cnidaria
0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	0	0	219.57	0	0	22.68	0	68.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	0	0	0	0	0	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	0	0	0	0	0	0	0	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fish
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0.65	0	0	0	0	0.9	0	0	0	0	0	0	26.82	65.36	770.07	Fish
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18	0	0	0	0	Fish
0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	46.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	92.62	0	0	0	0	62.45	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0.99	83.49	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	96.45	16.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	229.82	61.09	8.41	0	110.85	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72	0	0	3.83	0	6.52	1.39	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	5.65	0	0	0	0	0	0	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85	0	0	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.94	0	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.24	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.76	0	0	0	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.71	Chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bryozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bryozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0.97	2.13	4.31	0	0	0	0	0	0	0	Bryozoa
0	4.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bryozoa
0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pycnogonida
0	3.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pycnogonida
4.1	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Maxillopoda
0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Maxillopoda
0	0	0	2.17	4.05	11.26	0	0	0	5.63	17.81	0	0	0	2.35	0	0	0	2.58	7.12	11.85	0	4.08	9.79	5.42	0	6.87	6.46	3.71	0	7430.66	6140.51	3346.85	Maxillopoda
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.62	0	2.76	Maxillopoda
